Last Update,Coin,Ask L1 Price,Ask L2 Price,Ask L3 Price,Ask L4 Price,Ask L5 Price,Ask L6 Price,Ask L7 Price,Ask L8 Price,Ask L9 Price,Ask L10 Price,Ask L1 Size,Ask L2 Size,Ask L3 Size,Ask L4 Size,Ask L5 Size,Ask L6 Size,Ask L7 Size,Ask L8 Size,Ask L9 Size,Ask L10 Size,Ask L1 Cumulative BTC,Ask L2 Cumulative BTC,Ask L3 Cumulative BTC,Ask L4 Cumulative BTC,Ask L5 Cumulative BTC,Ask L6 Cumulative BTC,Ask L7 Cumulative BTC,Ask L8 Cumulative BTC,Ask L9 Cumulative BTC,Ask L10 Cumulative BTC,Bid L1 Price,Bid L2 Price,Bid L3 Price,Bid L4 Price,Bid L5 Price,Bid L6 Price,Bid L7 Price,Bid L8 Price,Bid L9 Price,Bid L10 Price,Bid L1 Size,Bid L2 Size,Bid L3 Size,Bid L4 Size,Bid L5 Size,Bid L6 Size,Bid L7 Size,Bid L8 Size,Bid L9 Size,Bid L10 Size,Bid L1 Cumulative BTC,Bid L2 Cumulative BTC,Bid L3 Cumulative BTC,Bid L4 Cumulative BTC,Bid L5 Cumulative BTC,Bid L6 Cumulative BTC,Bid L7 Cumulative BTC,Bid L8 Cumulative BTC,Bid L9 Cumulative BTC,Bid L10 Cumulative BTC,Mark Price,Oracle Price,Funding Rate,Open Interest,24h Volume,Trade Side,Trade Price,Trade Size
"2/3/2025, 9:50:08 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),93990.0,0.03901
"2/3/2025, 9:50:08 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),93999.0,0.00015
"2/3/2025, 9:50:08 AM",BTC,94001.0,94003.0,94008.0,94010.0,94011.0,94012.0,94016.0,94017.0,94018.0,94019.0,0.15946,0.00176,0.06354,0.055,0.4252,0.2,2.0091,3.37563,0.21223,0.5318,0.1595,0.1612,0.2248,0.2798,0.7050,0.9050,2.9141,6.2897,6.5019,7.0337,93999.0,93990.0,93989.0,93988.0,93987.0,93986.0,93985.0,93984.0,93983.0,93981.0,0.51908,0.48844,9.37654,4.82856,0.53198,0.15949,6.43055,1.20502,0.15949,0.53198,0.5191,1.0075,10.3841,15.2126,15.7446,15.9041,22.3346,23.5397,23.6992,24.2311,93990.0,93927.0,0.00001874,9762.6568,4616236812.93966007,,,
"2/3/2025, 9:50:10 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94003.0,0.00176
"2/3/2025, 9:50:10 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),94002.0,0.06385
"2/3/2025, 9:50:09 AM",BTC,94003.0,94004.0,94005.0,94006.0,94007.0,94009.0,94010.0,94011.0,94012.0,94013.0,7.91395,2.12797,2.12143,1.81232,1.28622,0.53186,0.38833,4.0089,0.21,1.68516,7.9139,10.0419,12.1633,13.9757,15.2619,15.7937,16.1821,20.1910,20.4010,22.0861,94002.0,93999.0,93990.0,93989.0,93987.0,93985.0,93982.0,93981.0,93980.0,93978.0,0.77792,0.63,0.03192,0.01,0.04063,6.32622,0.88,0.78984,0.24572,9.62707,0.7779,1.4079,1.4398,1.4498,1.4905,7.8167,8.6967,9.4865,9.7323,19.3593,93990.0,93927.0,0.00001882,9762.67096,4616249643.31420994,,,
"2/3/2025, 9:50:10 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),94002.0,0.06385
"2/3/2025, 9:50:09 AM",BTC,94003.0,94004.0,94005.0,94006.0,94007.0,94008.0,94009.0,94010.0,94011.0,94012.0,2.19276,1.33,4.2736,2.50323,1.631,0.861,0.53186,0.26723,3.85349,0.2,2.1928,3.5228,7.7964,10.2996,11.9306,12.7916,13.3235,13.5907,17.4442,17.6442,94002.0,94000.0,93999.0,93992.0,93990.0,93989.0,93987.0,93985.0,93984.0,93982.0,1.0211,1.02109,1.741,0.45,0.45,0.43894,0.04063,6.32622,0.10433,0.88,1.0211,2.0422,3.7832,4.2332,4.6832,5.1221,5.1628,11.4890,11.5933,12.4733,93990.0,93927.0,0.00001882,9762.67096,4616249643.31420994,,,
"2/3/2025, 9:50:10 AM",BTC,94003.0,94004.0,94005.0,94006.0,94007.0,94008.0,94009.0,94010.0,94011.0,94012.0,10.43329,4.66741,2.13434,1.785,1.48312,0.15945,0.59568,0.38833,4.0089,0.2,10.4333,15.1007,17.2350,19.0200,20.5032,20.6626,21.2583,21.6466,25.6555,25.8555,94002.0,93990.0,93989.0,93987.0,93985.0,93982.0,93980.0,93977.0,93976.0,93975.0,0.24594,2.58625,4.91644,1.39298,6.32622,0.88,0.24572,0.53204,0.29197,0.861,0.2459,2.8322,7.7486,9.1416,15.4678,16.3478,16.5935,17.1256,17.4176,18.2786,93990.0,93927.0,0.00001882,9762.67096,4616255642.72406006,,,
"2/3/2025, 9:50:11 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94003.0,0.02035
"2/3/2025, 9:50:10 AM",BTC,94003.0,94004.0,94005.0,94006.0,94007.0,94008.0,94009.0,94010.0,94011.0,94012.0,10.01361,8.76941,1.08346,0.86079,1.28622,0.15945,0.59568,0.58523,4.0089,0.2,10.0136,18.7830,19.8665,20.7273,22.0135,22.1729,22.7686,23.3539,27.3628,27.5628,94002.0,93990.0,93989.0,93987.0,93985.0,93982.0,93980.0,93978.0,93977.0,93976.0,1.4085,2.55433,4.91644,1.92496,6.32622,0.88,0.24572,9.85289,0.53204,1.12173,1.4085,3.9628,8.8793,10.8042,17.1304,18.0104,18.2562,28.1091,28.6411,29.7628,93998.0,93936.0,0.00001882,9762.71166,4616257554.83041,,,
"2/3/2025, 9:50:11 AM",BTC,94003.0,94005.0,94006.0,94008.0,94009.0,94010.0,94012.0,94017.0,94018.0,94019.0,0.1108,0.06642,0.07679,0.15945,0.08382,0.055,0.2,2.63908,0.45,0.5318,0.1108,0.1772,0.2540,0.4135,0.4973,0.5523,0.7523,3.3914,3.8414,4.3732,94002.0,93999.0,93998.0,93997.0,93996.0,93995.0,93994.0,93991.0,93990.0,93987.0,13.64835,0.19676,0.01051,0.53193,0.79797,4.94932,4.06941,9.80842,2.55433,2.02929,13.6484,13.8451,13.8556,14.3876,15.1855,20.1348,24.2043,34.0127,36.5670,38.5963,93998.0,93936.0,0.00001882,9762.71166,4616257554.83041,,,
"2/3/2025, 9:50:12 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94003.0,0.00016
"2/3/2025, 9:50:11 AM",BTC,94003.0,94010.0,94012.0,94017.0,94020.0,94030.0,94031.0,94037.0,94038.0,94039.0,0.03755,0.011,0.2,0.07793,0.011,0.011,0.00868,4.98881,0.38362,0.53169,0.0376,0.0485,0.2485,0.3265,0.3375,0.3485,0.3572,5.3460,5.7296,6.2613,94002.0,94001.0,94000.0,93999.0,93998.0,93997.0,93995.0,93994.0,93991.0,93990.0,17.39994,0.41511,0.83265,0.9866,0.01051,0.57256,5.34803,4.06941,9.80842,0.12217,17.3999,17.8150,18.6477,19.6343,19.6448,20.2174,25.5654,29.6348,39.4432,39.5654,93998.0,93936.0,0.00001882,9762.7112,4616257660.06672955,,,
"2/3/2025, 9:50:12 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94003.0,0.00004
"2/3/2025, 9:50:12 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94012.0,0.00098
"2/3/2025, 9:50:12 AM",BTC,94012.0,94020.0,94031.0,94039.0,94040.0,94042.0,94049.0,94050.0,94051.0,94052.0,0.2,0.011,0.00868,0.07553,0.23165,0.45,0.53163,0.3415,6.42819,4.32172,0.2000,0.2110,0.2197,0.2952,0.5269,0.9769,1.5085,1.8500,8.2782,12.5999,94009.0,94002.0,94001.0,94000.0,93999.0,93998.0,93997.0,93996.0,93995.0,93994.0,0.24313,21.78028,0.647,0.12217,0.35587,0.01051,0.57256,0.21755,5.34803,4.06941,0.2431,22.0234,22.6704,22.7926,23.1485,23.1590,23.7315,23.9491,29.2971,33.3665,93998.0,93936.0,0.00001882,9762.8838,4616272006.0322094,,,
"2/3/2025, 9:50:12 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94012.0,0.00209
"2/3/2025, 9:50:12 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94012.0,0.04527
"2/3/2025, 9:50:13 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),94030.0,0.1
"2/3/2025, 9:50:13 AM",BTC,94031.0,94040.0,94052.0,94055.0,94057.0,94059.0,94060.0,94070.0,94072.0,94073.0,0.00868,0.0006,3.79896,0.07173,0.07311,0.02154,0.011,0.022,0.06706,0.15223,0.0087,0.0093,3.8082,3.8800,3.9531,3.9746,3.9856,4.0076,4.0747,4.2269,94011.0,94010.0,94009.0,94008.0,94007.0,94006.0,94005.0,94004.0,94003.0,94002.0,8.17832,1.32829,7.39064,0.00032,0.98187,0.31934,3.25306,1.76,0.41324,5.17678,8.1783,9.5066,16.8972,16.8976,17.8794,18.1988,21.4518,23.2118,23.6251,28.8019,93998.0,93936.0,0.00001882,9762.8838,4616285852.12516975,,,
"2/3/2025, 9:50:13 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94031.0,0.00868
"2/3/2025, 9:50:13 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94040.0,0.0006
"2/3/2025, 9:50:13 AM",BTC,94040.0,94052.0,94059.0,94064.0,94066.0,94069.0,94070.0,94073.0,94076.0,94078.0,0.0006,3.79896,0.02154,0.07097,0.0674,0.53152,0.011,0.21223,0.21421,0.15045,0.0006,3.7996,3.8211,3.8921,3.9595,4.4910,4.5020,4.7142,4.9284,5.0789,94039.0,94030.0,94028.0,94022.0,94021.0,94020.0,94019.0,94016.0,94012.0,94011.0,0.24594,7.02497,0.41762,0.21223,0.33388,0.06694,1.8656,0.45,2.77832,4.49071,0.2459,7.2709,7.6885,7.9008,8.2346,8.3016,10.1672,10.6172,13.3955,17.8862,93998.0,93936.0,0.00001882,9762.86644,4616286724.08325005,,,
"2/3/2025, 9:50:14 AM",BTC,94052.0,94055.0,94058.0,94064.0,94066.0,94069.0,94070.0,94079.0,94080.0,94082.0,3.79896,0.07437,0.15937,0.07097,0.0674,0.53152,0.43594,7.02956,0.14827,1.10999,3.7990,3.8733,4.0327,4.1037,4.1711,4.7026,5.1385,12.1681,12.3164,13.4264,94051.0,94049.0,94048.0,94044.0,94040.0,94039.0,94038.0,94037.0,94035.0,94031.0,3.36255,0.24594,0.79797,0.45,0.24594,9.4546,0.53172,0.51908,0.45,0.27723,3.3626,3.6085,4.4065,4.8565,5.1024,14.5570,15.0887,15.6078,16.0578,16.3350,93998.0,93936.0,0.00001882,9762.86644,4616286724.08325005,,,
"2/3/2025, 9:50:14 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),94051.0,0.1
"2/3/2025, 9:50:14 AM",BTC,94052.0,94060.0,94063.0,94064.0,94065.0,94066.0,94069.0,94070.0,94075.0,94076.0,3.8385,0.07437,0.15936,0.07097,0.15936,0.0674,0.53152,0.43594,4.97598,0.21704,3.8385,3.9129,4.0722,4.1432,4.3026,4.3700,4.9015,5.3374,10.3134,10.5304,94051.0,94048.0,94046.0,94045.0,94044.0,94041.0,94040.0,94039.0,94037.0,94035.0,6.42977,0.79797,0.10149,0.10632,0.45,0.02731,0.21223,5.27304,0.1594,0.15941,6.4298,7.2277,7.3292,7.4356,7.8856,7.9129,8.1251,13.3981,13.5575,13.7169,93998.0,93936.0,0.00001882,9762.93058,4616296120.18325043,,,
"2/3/2025, 9:50:15 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94052.0,0.00085
"2/3/2025, 9:50:15 AM",BTC,94052.0,94070.0,94072.0,94073.0,94079.0,94080.0,94082.0,94083.0,94084.0,94085.0,3.83765,0.011,0.07254,0.07578,0.53146,0.13727,0.154,1.22711,0.73473,0.15435,3.8377,3.8487,3.9212,3.9970,4.5284,4.6657,4.8197,6.0468,6.7815,6.9359,94051.0,94050.0,94049.0,94048.0,94047.0,94045.0,94044.0,94041.0,94040.0,94039.0,9.53616,0.11577,0.78569,1.58781,0.10433,0.10632,0.45,10.21855,0.21223,6.58549,9.5362,9.6519,10.4376,12.0254,12.1298,12.2361,12.6861,22.9046,23.1169,29.7023,94039.0,93984.0,0.00001885,9762.93058,4616296200.05010033,,,
"2/3/2025, 9:50:15 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94052.0,0.06377
"2/3/2025, 9:50:15 AM",BTC,94052.0,94078.0,94088.0,94090.0,94098.0,94099.0,94100.0,94103.0,94104.0,94105.0,3.79811,0.04219,0.06357,2.1714,0.06253,0.68957,0.13041,0.29728,5.61594,9.64352,3.7981,3.8403,3.9039,6.0753,6.1378,6.8274,6.9578,7.2551,12.8710,22.5145,94051.0,94050.0,94049.0,94048.0,94047.0,94044.0,94043.0,94042.0,94041.0,94040.0,20.21279,0.24568,3.83145,1.00995,0.15647,0.45,0.22234,0.01051,10.19124,0.33683,20.2128,20.4585,24.2899,25.2999,25.4563,25.9063,26.1287,26.1392,36.3304,36.6673,94039.0,93984.0,0.00001885,9763.2722,4616357538.73051071,,,
"2/3/2025, 9:50:16 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94052.0,0.53162
"2/3/2025, 9:50:16 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94052.0,0.9
"2/3/2025, 9:50:16 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94052.0,0.00016
"2/3/2025, 9:50:16 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94052.0,0.74253
"2/3/2025, 9:50:16 AM",BTC,94073.0,94075.0,94078.0,94085.0,94086.0,94088.0,94089.0,94090.0,94095.0,94096.0,0.07436,0.15934,0.04219,0.49229,0.07414,0.00021,0.74364,2.1714,0.95586,2.57377,0.0744,0.2337,0.2759,0.7682,0.8423,0.8425,1.5862,3.7576,4.7134,7.2872,94056.0,94053.0,94051.0,94050.0,94049.0,94048.0,94047.0,94046.0,94044.0,94043.0,0.79797,1.17147,23.04061,0.12991,3.99083,0.21198,0.15939,1.59412,0.45,0.64739,0.7980,1.9694,25.0100,25.1400,29.1308,29.3428,29.5022,31.0963,31.5463,32.1937,94039.0,93984.0,0.00001885,9765.64586,4616653074.26381016,,,
"2/3/2025, 9:50:17 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94082.0,0.02
"2/3/2025, 9:50:16 AM",BTC,94082.0,94085.0,94086.0,94088.0,94089.0,94090.0,94092.0,94096.0,94097.0,94098.0,0.02,0.06742,0.07414,0.00021,1.19364,2.1714,2.80545,2.57377,0.76451,0.77,0.0200,0.0874,0.1616,0.1618,1.3554,3.5268,6.3323,8.9060,9.6705,10.4405,94077.0,94074.0,94072.0,94068.0,94066.0,94063.0,94062.0,94061.0,94059.0,94057.0,0.60854,0.15057,3.82094,0.34269,0.03173,0.10433,0.92792,0.92969,0.90024,1.03328,0.6085,0.7591,4.5800,4.9227,4.9545,5.0588,5.9867,6.9164,7.8167,8.8499,94056.0,94027.0,0.00001885,9765.65992,4616655614.0296402,,,
"2/3/2025, 9:50:17 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),94081.0,0.33994
"2/3/2025, 9:50:17 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),94081.0,0.04504
"2/3/2025, 9:50:17 AM",BTC,94082.0,94085.0,94086.0,94087.0,94088.0,94089.0,94090.0,94091.0,94092.0,94094.0,1.9968,0.06742,4.96561,0.01,0.63021,1.29398,2.66429,0.13116,1.0621,0.7288,1.9968,2.0642,7.0298,7.0398,7.6700,8.9640,11.6283,11.7595,12.8216,13.5504,94081.0,94077.0,94071.0,94069.0,94067.0,94062.0,94061.0,94058.0,94054.0,94053.0,0.73711,0.24313,1.121,1.741,0.04063,0.231,0.14858,0.78984,0.07437,1.01763,0.7371,0.9802,2.1012,3.8422,3.8829,4.1139,4.2625,5.0523,5.1267,6.1443,94056.0,94027.0,0.00001885,9766.5398,4616704991.47475052,,,
"2/3/2025, 9:50:18 AM",BTC,94060.0,94069.0,94070.0,94071.0,94072.0,94075.0,94078.0,94079.0,94080.0,94081.0,0.01,0.24313,0.43156,0.04063,0.43156,0.62593,4.83214,1.45547,0.43368,0.00969,0.0100,0.2531,0.6847,0.7253,1.1569,1.7828,6.6150,8.0704,8.5041,8.5138,94057.0,94052.0,94051.0,94048.0,94047.0,94046.0,94044.0,94042.0,94040.0,94039.0,0.00206,0.0419,1.311,0.21223,0.22044,0.10653,0.45,0.53167,0.77594,0.93538,0.0021,0.0440,1.3550,1.5672,1.7876,1.8942,2.3442,2.8758,3.6518,4.5872,94056.0,94027.0,0.00001885,9766.5398,4616704991.47475052,,,
"2/3/2025, 9:50:18 AM",BTC,94058.0,94059.0,94060.0,94069.0,94072.0,94073.0,94075.0,94076.0,94077.0,94078.0,2.32406,0.5168,0.01,0.45536,0.5375,0.23796,0.19437,0.00032,0.00016,3.5141,2.3241,2.8409,2.8509,3.3062,3.8437,4.0817,4.2760,4.2764,4.2765,7.7906,94057.0,94052.0,94051.0,94048.0,94044.0,94042.0,94040.0,94039.0,94038.0,94037.0,1.2916,0.01,1.311,0.21223,1.33,0.53167,0.77594,0.93538,0.10455,0.11824,1.2916,1.3016,2.6126,2.8248,4.1548,4.6865,5.4624,6.3978,6.5024,6.6206,94056.0,94027.0,0.00001885,9766.5398,4616704991.47475052,,,
"2/3/2025, 9:50:19 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94058.0,0.00012
"2/3/2025, 9:50:19 AM",BTC,94058.0,94060.0,94061.0,94068.0,94071.0,94072.0,94073.0,94075.0,94077.0,94078.0,0.1241,0.03713,0.01,0.53153,3.82682,0.20818,0.06368,0.19437,0.4729,0.72584,0.1241,0.1612,0.1712,0.7028,4.5296,4.7378,4.8014,4.9958,5.4687,6.1945,94057.0,94055.0,94052.0,94051.0,94048.0,94047.0,94046.0,94044.0,94042.0,94041.0,8.53998,0.69378,0.75424,1.42544,0.21223,0.08772,0.41491,1.33,0.53167,0.13856,8.5400,9.2338,9.9880,11.4134,11.6257,11.7134,12.1283,13.4583,13.9900,14.1285,94056.0,94027.0,0.00001885,9766.54004,4616705002.75007057,,,
"2/3/2025, 9:50:19 AM",BTC,94074.0,94078.0,94079.0,94080.0,94084.0,94087.0,94088.0,94089.0,94090.0,94091.0,0.06693,0.53147,0.06849,0.20089,2.00765,0.21223,0.53141,2.9309,3.7268,4.93942,0.0669,0.5984,0.6669,0.8678,2.8754,3.0877,3.6191,6.5500,10.2768,15.2162,94068.0,94059.0,94058.0,94057.0,94056.0,94055.0,94054.0,94053.0,94052.0,94051.0,0.03821,0.14313,0.00206,10.15905,0.10438,0.80433,0.90076,0.0273,0.96516,1.42544,0.0382,0.1813,0.1834,10.3425,10.4468,11.2512,12.1519,12.1792,13.1444,14.5698,94056.0,94027.0,0.0000187,9766.54004,4616705002.75007057,,,
"2/3/2025, 9:50:20 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94069.0,0.10607
"2/3/2025, 9:50:20 AM",BTC,94069.0,94070.0,94071.0,94072.0,94073.0,94074.0,94076.0,94077.0,94078.0,94079.0,3.94497,0.81319,0.98922,0.861,1.923,1.741,0.69413,0.07043,0.53147,0.79797,3.9450,4.7582,5.7474,6.6084,8.5314,10.2724,10.9665,11.0369,11.5684,12.3664,94068.0,94060.0,94059.0,94058.0,94057.0,94052.0,94051.0,94048.0,94047.0,94044.0,0.03821,0.22606,0.18134,0.21223,2.7281,0.9294,2.32699,0.31421,0.08772,1.33,0.0382,0.2643,0.4456,0.6578,3.3859,4.3153,6.6423,6.9565,7.0443,8.3743,94056.0,94027.0,0.0000187,9766.54004,4616714969.1933403,,,
"2/3/2025, 9:50:20 AM",BTC,94069.0,94070.0,94071.0,94072.0,94073.0,94074.0,94075.0,94076.0,94077.0,94078.0,4.77955,0.81319,0.92622,0.15934,0.92934,0.03311,0.42491,0.45,0.07043,0.5721,4.7796,5.5927,6.5190,6.6783,7.6076,7.6407,8.0657,8.5157,8.5861,9.1582,94068.0,94063.0,94060.0,94059.0,94058.0,94057.0,94053.0,94052.0,94051.0,94050.0,2.1965,0.04189,0.14313,0.18134,0.21223,0.861,0.88,0.74254,0.55358,0.1061,2.1965,2.2384,2.3815,2.5629,2.7751,3.6361,4.5161,5.2586,5.8122,5.9183,94061.0,94000.0,0.0000187,9766.54004,4616714969.1933403,,,
"2/3/2025, 9:50:21 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94069.0,0.00021
"2/3/2025, 9:50:21 AM",BTC,94069.0,94072.0,94073.0,94075.0,94076.0,94077.0,94078.0,94079.0,94080.0,94081.0,5.20165,0.22793,0.15934,0.42491,0.45,0.8684,0.7437,4.94583,2.68659,0.63,5.2016,5.4296,5.5889,6.0138,6.4638,7.3322,8.0759,13.0218,15.7083,16.3383,94068.0,94065.0,94063.0,94059.0,94058.0,94057.0,94053.0,94052.0,94051.0,94050.0,0.00206,0.03189,0.01,0.0273,0.53198,0.861,0.9119,0.74254,0.57033,0.8297,0.0021,0.0340,0.0440,0.0713,0.6032,1.4642,2.3761,3.1187,3.6890,4.5187,94061.0,94000.0,0.0000187,9766.54046,4616714988.92514992,,,
"2/3/2025, 9:50:22 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94069.0,0.07436
"2/3/2025, 9:50:21 AM",BTC,94069.0,94072.0,94073.0,94074.0,94075.0,94076.0,94078.0,94079.0,94080.0,94081.0,1.2084,0.36992,0.15934,0.10837,0.49221,0.45,0.53147,0.1969,0.126,2.63771,1.2084,1.5783,1.7377,1.8460,2.3382,2.7882,3.3197,3.5166,3.6426,6.2803,94068.0,94065.0,94062.0,94060.0,94059.0,94058.0,94057.0,94056.0,94054.0,94053.0,2.63189,0.03189,0.53156,0.03173,0.21223,0.01,0.861,0.20733,0.79797,0.99762,2.6319,2.6638,3.1953,3.2271,3.4393,3.4493,4.3103,4.5176,5.3156,6.3132,94061.0,94000.0,0.0000187,9766.95054,4616734282.87689018,,,
"2/3/2025, 9:50:22 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sell (Ask),94068.0,0.00016
"2/3/2025, 9:50:22 AM",BTC,94069.0,94072.0,94073.0,94075.0,94076.0,94077.0,94078.0,94080.0,94081.0,94083.0,7.35047,0.36992,0.15934,0.50221,0.45,0.21223,6.30408,3.56605,2.63771,0.9669,7.3505,7.7204,7.8797,8.3819,8.8319,9.0442,15.3483,18.9143,21.5520,22.5189,94068.0,94065.0,94059.0,94058.0,94057.0,94056.0,94053.0,94052.0,94051.0,94050.0,1.18811,0.03189,0.21223,0.01,0.861,0.20733,0.88,0.81691,0.45,0.03173,1.1881,1.2200,1.4322,1.4422,2.3032,2.5106,3.3906,4.2075,4.6575,4.6892,94061.0,94000.0,0.0000187,9766.94642,4616734553.4845705,,,
"2/3/2025, 9:50:22 AM",BTC,94069.0,94072.0,94073.0,94075.0,94076.0,94078.0,94079.0,94080.0,94081.0,94083.0,5.93888,0.36992,0.15934,0.43491,0.45,6.30408,3.77787,3.56605,2.63771,0.9669,5.9389,6.3088,6.4681,6.9031,7.3531,13.6571,17.4350,21.0011,23.6388,24.6057,94068.0,94065.0,94059.0,94058.0,94057.0,94056.0,94053.0,94052.0,94051.0,94050.0,0.87712,0.03189,0.21223,0.01,0.861,0.30331,0.88,0.74254,0.45,0.03173,0.8771,0.9090,1.1212,1.1312,1.9922,2.2955,3.1755,3.9181,4.3681,4.3998,94068.0,94010.0,0.0000187,9766.94694,4616734610.8007803,,,
"2/3/2025, 9:50:23 AM",BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buy (Bid),94069.0,0.00026
"2/3/2025, 9:50:23 AM",BTC,94069.0,94072.0,94073.0,94075.0,94076.0,94078.0,94079.0,94080.0,94081.0,94083.0,5.11019,0.36992,0.15934,0.43491,0.45,6.30408,0.21223,3.56605,2.63771,0.9669,5.1102,5.4801,5.6395,6.0744,6.5244,12.8284,13.0407,16.6067,19.2444,20.2113,94068.0,94065.0,94059.0,94058.0,94057.0,94056.0,94053.0,94052.0,94051.0,94050.0,1.24222,0.03189,0.21223,0.01,0.861,0.30331,0.88,0.81691,0.45,0.03173,1.2422,1.2741,1.4863,1.4963,2.3573,2.6606,3.5406,4.3576,4.8076,4.8393,94068.0,94010.0,0.0000187,9766.94694,4616734610.8007803,,,
